date,unit_name,ppe,n95_masks,reusable_masks,disposable_masks,gloves,sanitizer
09-04-2021,purulia mc&h,13300,24108,51600,49300,166548,12715
09-04-2021,rampurhat mc&h,21400,40232,17600,40000,88500,10048
09-04-2021,raiganj mc&h,14100,13059,13100,56500,87000,2246
09-04-2021,jnm mc&h,93600,147600,24000,187000,290500,4000
09-04-2021,sagar dutta mc&h,93600,147600,17600,187000,290500,4000
09-04-2021,id & bg hospital,57000,81500,29000,101100,149000,4950
09-04-2021,rg kar mch,40850,76822,15800,301050,80728,8664
09-04-2021,nrs mch,69922,123519,32729,215550,293700,7276
09-04-2021,ipgmer & sskmh,98900,133800,68500,47049,499500,18167
09-04-2021,"medical college, kolkata",187142,192649,22577,53528,43500,10732
09-04-2021,cnmch,52350,55500,23150,133500,269700,3672
09-04-2021,other govt dept/institutions,613937,896504,422532,1316040,1729678,114209
09-04-2021,stock in hand-in transit,116865,1315034,514313,65270,69820,10569
09-04-2021,,2968262,5055040,2447359,10130208,9933210,484789
08-04-2021,alipurduar,17800,26250,13400,100900,89475,5092
08-04-2021,bankura,46717,57116,31400,66550,157900,9061
08-04-2021,birbhum,36150,28300,32400,96050,49700,6910
08-04-2021,bishnupur hd,15350,38449,55602,32468,166536,4000
08-04-2021,coochbehar,33600,29450,29200,136375,89109,6449
08-04-2021,dakshin dinajpur,20400,19650,21500,121600,108700,5280
08-04-2021,darjeeling,90411,95347,22900,344239,254975,3656
08-04-2021,diamond harbour hd,52726,56013,33267,185720,192465,9750
08-04-2021,hooghly,82150,69983,59497,395100,46782,18211
08-04-2021,howrah,125265,91432,66580,410165,27842,11339
08-04-2021,jalpaiguri,34800,41754,45550,151038,280550,8318
08-04-2021,jhargram,19715,16520,24890,69100,132000,5468
08-04-2021,kalimpong,21150,23245,19800,131992,162649,4884
08-04-2021,malda,26100,23200,26000,87100,97700,7151
08-04-2021,murshidabad,36594,62202,56900,789737,115350,5867
08-04-2021,nadia,72470,55389,37100,149050,184300,11481
08-04-2021,north 24 parganas,112000,102594,44140,936465,300000,11675
08-04-2021,basirhat hd,44320,59020,35636,174000,261150,7094
08-04-2021,paschim bardhaman,37850,35100,17780,121000,121900,2257
08-04-2021,paschim medinipur,42226,61566,49858,268357,172335,7885
08-04-2021,purba bardhaman,65800,60100,27100,136550,158800,11064
08-04-2021,purba medinipur,54550,52030,33220,424050,74532,20481
08-04-2021,nandigram hd,18750,38026,30640,121050,101000,8244
08-04-2021,purulia,50450,36245,52700,148550,121700,7421
08-04-2021,rampurhat hd,24150,29000,30300,62050,76650,5637
08-04-2021,south 24 parganas,57450,41498,88488,332050,141395,7084
08-04-2021,uttar dinajpur,35750,43550,68314,201900,318500,9246
08-04-2021,bankura s mc&h,21415,55773,10200,199384,294296,7428
08-04-2021,coochbehar mc&h,13800,14900,14600,58700,271000,3442
08-04-2021,nb mc&h,40350,103500,20000,224200,246500,8390
08-04-2021,diamond harbour mc&h,14089,32255,10100,147750,183050,5503
08-04-2021,malda mc&h,18800,86900,13100,188500,258500,7708
08-04-2021,murshidabad mc&h,31848,96364,16601,180950,72600,8390
08-04-2021,bardhaman mc&h,23900,35377,17500,121281,332000,6329
08-04-2021,medinipur mc&h,56400,89015,38595,63350,212595,5345
08-04-2021,purulia mc&h,13300,24108,51600,49300,166548,12715
08-04-2021,rampurhat mc&h,21400,40232,17600,40000,88500,10048
08-04-2021,raiganj mc&h,14100,13059,13100,56500,87000,2246
08-04-2021,jnm mc&h,93600,147600,24000,187000,290500,4000
08-04-2021,sagar dutta mc&h,93600,147600,17600,187000,290500,4000
08-04-2021,id & bg hospital,57000,81500,29000,101100,149000,4950
08-04-2021,rg kar mch,40850,76822,15800,301050,80728,8664
08-04-2021,nrs mch,69922,123519,32729,215550,293700,7276
08-04-2021,ipgmer & sskmh,98900,133800,68500,47049,499500,18167
08-04-2021,"medical college, kolkata",187142,192649,22577,53528,43500,10732
08-04-2021,cnmch,52350,55500,23150,133500,269700,3672
08-04-2021,other govt dept/institutions,613937,896504,422532,1316040,1729678,114209
08-04-2021,stock in hand-in transit,114865,1305034,514313,45270,49820,9569
08-04-2021,,2966262,5045040,2447359,10110208,9913210,483789
07-04-2021,alipurduar,17800,26250,13400,100900,74200,5092
07-04-2021,bankura,44950,46700,27300,161550,104200,7448
07-04-2021,birbhum,36150,28300,32400,96050,49700,6171
07-04-2021,bishnupur hd,15350,31600,54600,125750,117200,6061
07-04-2021,coochbehar,33600,29450,26950,41100,7200,4354
07-04-2021,dakshin dinajpur,20400,19650,21500,121600,83700,4921
07-04-2021,darjeeling,52250,50650,22900,32200,10700,4498
07-04-2021,diamond harbour hd,51250,32300,28000,107550,111500,4284
07-04-2021,hooghly,64870,51250,47000,174200,159100,11041
07-04-2021,howrah,113450,78000,63780,202550,233200,6531
07-04-2021,jalpaiguri,34800,38100,45550,111000,61200,6063
07-04-2021,jhargram,16750,16100,24890,57050,56200,4443
07-04-2021,kalimpong,21150,20900,19000,68050,35200,4370.5
07-04-2021,malda,26100,23200,26000,87100,97700,7151
07-04-2021,murshidabad,35333,51380,48700,143100,140200,10080
07-04-2021,nadia,62070,39740,37100,149050,139700,5831
07-04-2021,north 24 parganas,101000,77740,31440,190000,123700,7383.5
07-04-2021,basirhat hd,44320,45230,32280,144050,165000,5647
07-04-2021,paschim bardhaman,37850,35100,17780,121000,121900,2257
07-04-2021,paschim medinipur,32450,45300,41090,156050,142700,7435
07-04-2021,purba bardhaman,58650,51700,27100,136550,153700,9943
07-04-2021,purba medinipur,54550,41200,33220,87050,100100,1731
07-04-2021,nandigram hd,18750,33100,30640,121050,83200,7279
07-04-2021,purulia,50450,34600,52700,148550,121700,7421
07-04-2021,rampurhat hd,24150,29000,30300,62050,74500,5637
07-04-2021,south 24 parganas,57450,33600,33400,107250,110400,2141
07-04-2021,uttar dinajpur,35750,43550,43850,113050,131700,5853
07-04-2021,bankura s mc&h,21000,46650,10200,182500,216400,2660
07-04-2021,coochbehar mc&h,13800,14900,14600,53500,83500,3442
07-04-2021,nb mc&h,40350,96000,20000,224200,240500,7890
07-04-2021,diamond harbour mc&h,13300,24200,10100,147500,150000,3898
07-04-2021,malda mc&h,18800,71100,13100,188500,227500,5968
07-04-2021,murshidabad mc&h,31630,73950,14600,129000,212000,2340
07-04-2021,bardhaman mc&h,23900,34100,17500,189500,227500,3448
07-04-2021,medinipur mc&h,56300,72700,34100,253000,200000,11598
07-04-2021,purulia mc&h,13300,19900,51600,99500,121000,4098
07-04-2021,rampurhat mc&h,21400,25900,17600,40000,77500,10048
07-04-2021,raiganj mc&h,14100,11900,13100,56500,87000,2190
07-04-2021,jnm mc&h,17400,21000,24000,45000,59500,2972
07-04-2021,sagar dutta mc&h,67520,93830,17600,176550,208000,7978
07-04-2021,id & bg hospital,45050,59800,20600,101100,77500,2671
07-04-2021,rg kar mch,40850,66500,15800,301050,340200,7207
07-04-2021,nrs mch,63250,95500,30800,215550,219200,5090
07-04-2021,ipgmer & sskmh,98900,111090,66600,429050,429500,15317
07-04-2021,"medical college, kolkata",166450,150000,20800,326050,427500,9262
07-04-2021,cnmch,52350,48300,23150,133500,101500,3672
07-04-2021,other govt dept/institutions,431051,390795,226188,1069271,1074202,59055
07-04-2021,stock in hand-in transit,551918,2453235,872451,2563937,2303708,150918
07-04-2021,,2964262,5035040,2447359,10090208,9893210,482789
06-04-2021,alipurduar,17800,26250,13400,100900,74200,5092
06-04-2021,bankura,44950,46700,27300,161550,104200,7448
06-04-2021,birbhum,36150,28300,32400,96050,49700,6171
06-04-2021,bishnupur hd,15350,31600,54600,125750,117200,6061
06-04-2021,coochbehar,33600,29450,26950,41100,7200,4354
06-04-2021,dakshin dinajpur,20400,19650,21500,121600,83700,4921
06-04-2021,darjeeling,52250,50650,22900,32200,10700,4498
06-04-2021,diamond harbour hd,51250,32300,28000,107550,111500,4284
06-04-2021,hooghly,64870,51250,47000,174200,159100,11041
06-04-2021,howrah,113450,78000,63780,202550,233200,6531
06-04-2021,jalpaiguri,34800,38100,45550,111000,61200,6063
06-04-2021,jhargram,16750,16100,24890,57050,56200,4443
06-04-2021,kalimpong,21150,20900,19000,68050,35200,4370.5
06-04-2021,malda,26100,23200,26000,87100,97700,7151
06-04-2021,murshidabad,35333,51380,48700,143100,140200,10080
06-04-2021,nadia,62070,39740,37100,149050,139700,5831
06-04-2021,north 24 parganas,101000,77740,31440,190000,123700,7383.5
06-04-2021,basirhat hd,44320,45230,32280,144050,165000,5647
06-04-2021,paschim bardhaman,37850,35100,17780,121000,121900,2257
06-04-2021,paschim medinipur,32450,45300,41090,156050,142700,7435
06-04-2021,purba bardhaman,58650,51700,27100,136550,153700,9943
06-04-2021,purba medinipur,54550,41200,33220,87050,100100,1731
06-04-2021,nandigram hd,18750,33100,30640,121050,83200,7279
06-04-2021,purulia,50450,34600,52700,148550,121700,7421
06-04-2021,rampurhat hd,24150,29000,30300,62050,74500,5637
06-04-2021,south 24 parganas,57450,33600,33400,107250,110400,2141
06-04-2021,uttar dinajpur,35750,43550,43850,113050,131700,5853
06-04-2021,bankura s mc&h,21000,46650,10200,182500,216400,2660
06-04-2021,coochbehar mc&h,13800,14900,14600,53500,83500,3442
06-04-2021,nb mc&h,40350,96000,20000,224200,240500,7890
06-04-2021,diamond harbour mc&h,13300,24200,10100,147500,150000,3898
06-04-2021,malda mc&h,18800,71100,13100,188500,227500,5968
06-04-2021,murshidabad mc&h,31630,73950,14600,129000,212000,2340
06-04-2021,bardhaman mc&h,23900,34100,17500,189500,227500,3448
06-04-2021,medinipur mc&h,56300,72700,34100,253000,200000,11598
06-04-2021,purulia mc&h,13300,19900,51600,99500,121000,4098
06-04-2021,rampurhat mc&h,21400,25900,17600,40000,77500,10048
06-04-2021,raiganj mc&h,14100,11900,13100,56500,87000,2190
06-04-2021,jnm mc&h,17400,21000,24000,45000,59500,2972
06-04-2021,sagar dutta mc&h,67520,93830,17600,176550,208000,7978
06-04-2021,id & bg hospital,45050,59800,20600,101100,77500,2671
06-04-2021,rg kar mch,40850,66500,15800,301050,340200,7207
06-04-2021,nrs mch,63250,95500,30800,215550,219200,5090
06-04-2021,ipgmer & sskmh,98900,111090,66600,429050,429500,15317
06-04-2021,"medical college, kolkata",166450,150000,20800,326050,427500,9262
06-04-2021,cnmch,52350,48300,23150,133500,101500,3672
06-04-2021,other govt dept/institutions,431051,390795,226188,1069271,1074202,59055
06-04-2021,stock in hand-in transit,549918,2443235,872451,2543937,2283708,149918
06-04-2021,,2962262,5025040,2447359,10070208,9873210,481789
05-04-2021,alipurduar,17800,26250,13400,100900,74200,5092
05-04-2021,bankura,44950,46700,27300,161550,104200,7448
05-04-2021,birbhum,36150,28300,32400,96050,49700,6171
05-04-2021,bishnupur hd,15350,31600,54600,125750,117200,6061
05-04-2021,coochbehar,33600,29450,26950,41100,7200,4354
05-04-2021,dakshin dinajpur,20400,19650,21500,121600,83700,4921
05-04-2021,darjeeling,52250,50650,22900,32200,10700,4498
05-04-2021,diamond harbour hd,51250,32300,28000,107550,111500,4284
05-04-2021,hooghly,64870,51250,47000,174200,159100,11041
05-04-2021,howrah,113450,78000,63780,202550,233200,6531
05-04-2021,jalpaiguri,34800,38100,45550,111000,61200,6063
05-04-2021,jhargram,16750,16100,24890,57050,56200,4443
05-04-2021,kalimpong,21150,20900,19000,68050,35200,4370.5
05-04-2021,malda,26100,23200,26000,87100,97700,7151
05-04-2021,murshidabad,35333,51380,48700,143100,140200,10080
05-04-2021,nadia,62070,39740,37100,149050,139700,5831
05-04-2021,north 24 parganas,101000,77740,31440,190000,123700,7383.5
05-04-2021,basirhat hd,44320,45230,32280,144050,165000,5647
05-04-2021,paschim bardhaman,37850,35100,17780,121000,121900,2257
05-04-2021,paschim medinipur,32450,45300,41090,156050,142700,7435
05-04-2021,purba bardhaman,58650,51700,27100,136550,153700,9943
05-04-2021,purba medinipur,54550,41200,33220,87050,100100,1731
05-04-2021,nandigram hd,18750,33100,30640,121050,83200,7279
05-04-2021,purulia,50450,34600,52700,148550,121700,7421
05-04-2021,rampurhat hd,24150,29000,30300,62050,74500,5637
05-04-2021,south 24 parganas,57450,33600,33400,107250,110400,2141
05-04-2021,uttar dinajpur,35750,43550,43850,113050,131700,5853
05-04-2021,bankura s mc&h,21000,46650,10200,182500,216400,2660
05-04-2021,coochbehar mc&h,13800,14900,14600,53500,83500,3442
05-04-2021,nb mc&h,40350,96000,20000,224200,240500,7890
05-04-2021,diamond harbour mc&h,13300,24200,10100,147500,150000,3898
05-04-2021,malda mc&h,18800,71100,13100,188500,227500,5968
05-04-2021,murshidabad mc&h,31630,73950,14600,129000,212000,2340
05-04-2021,bardhaman mc&h,23900,34100,17500,189500,227500,3448
05-04-2021,medinipur mc&h,56300,72700,34100,253000,200000,11598
05-04-2021,purulia mc&h,13300,19900,51600,99500,121000,4098
05-04-2021,rampurhat mc&h,21400,25900,17600,40000,77500,10048
05-04-2021,raiganj mc&h,14100,11900,13100,56500,87000,2190
05-04-2021,jnm mc&h,17400,21000,24000,45000,59500,2972
05-04-2021,sagar dutta mc&h,67520,93830,17600,176550,208000,7978
05-04-2021,id & bg hospital,45050,59800,20600,101100,77500,2671
05-04-2021,rg kar mch,40850,66500,15800,301050,340200,7207
05-04-2021,nrs mch,63250,95500,30800,215550,219200,5090
05-04-2021,ipgmer & sskmh,98900,111090,66600,429050,429500,15317
05-04-2021,"medical college, kolkata",166450,150000,20800,326050,427500,9262
05-04-2021,cnmch,52350,48300,23150,133500,101500,3672
05-04-2021,other govt dept/institutions,431051,390795,226188,1069271,1074202,59055
05-04-2021,stock in hand-in transit,547918,2433235,872451,2523937,2263708,148918
05-04-2021,,2960262,5015040,2447359,10050208,9853210,480789
04-04-2021,alipurduar,17800,26250,13400,100900,74200,5092
04-04-2021,bankura,44950,46700,27300,161550,104200,7448
04-04-2021,birbhum,36150,28300,32400,96050,49700,6171
04-04-2021,bishnupur hd,15350,31600,54600,125750,117200,6061
04-04-2021,coochbehar,33600,29450,26950,41100,7200,4354
04-04-2021,dakshin dinajpur,20400,19650,21500,121600,83700,4921
04-04-2021,darjeeling,52250,50650,22900,32200,10700,4498
04-04-2021,diamond harbour hd,51250,32300,28000,107550,111500,4284
04-04-2021,hooghly,64870,51250,47000,174200,159100,11041
04-04-2021,howrah,113450,78000,63780,202550,233200,6531
04-04-2021,jalpaiguri,34800,38100,45550,111000,61200,6063
04-04-2021,jhargram,16750,16100,24890,57050,56200,4443
04-04-2021,kalimpong,21150,20900,19000,68050,35200,4370.5
04-04-2021,malda,26100,23200,26000,87100,97700,7151
04-04-2021,murshidabad,35333,51380,48700,143100,140200,10080
04-04-2021,nadia,62070,39740,37100,149050,139700,5831
04-04-2021,north 24 parganas,101000,77740,31440,190000,123700,7383.5
04-04-2021,basirhat hd,44320,45230,32280,144050,165000,5647
04-04-2021,paschim bardhaman,37850,35100,17780,121000,121900,2257
04-04-2021,paschim medinipur,32450,45300,41090,156050,142700,7435
04-04-2021,purba bardhaman,58650,51700,27100,136550,153700,9943
04-04-2021,purba medinipur,54550,41200,33220,87050,100100,1731
04-04-2021,nandigram hd,18750,33100,30640,121050,83200,7279
04-04-2021,purulia,50450,34600,52700,148550,121700,7421
04-04-2021,rampurhat hd,24150,29000,30300,62050,74500,5637
04-04-2021,south 24 parganas,57450,33600,33400,107250,110400,2141
04-04-2021,uttar dinajpur,35750,43550,43850,113050,131700,5853
04-04-2021,bankura s mc&h,21000,46650,10200,182500,216400,2660
04-04-2021,coochbehar mc&h,13800,14900,14600,53500,83500,3442
04-04-2021,nb mc&h,40350,96000,20000,224200,240500,7890
04-04-2021,diamond harbour mc&h,13300,24200,10100,147500,150000,3898
04-04-2021,malda mc&h,18800,71100,13100,188500,227500,5968
04-04-2021,murshidabad mc&h,31630,73950,14600,129000,212000,2340
04-04-2021,bardhaman mc&h,23900,34100,17500,189500,227500,3448
04-04-2021,medinipur mc&h,56300,72700,34100,253000,200000,11598
04-04-2021,purulia mc&h,13300,19900,51600,99500,121000,4098
04-04-2021,rampurhat mc&h,21400,25900,17600,40000,77500,10048
04-04-2021,raiganj mc&h,14100,11900,13100,56500,87000,2190
04-04-2021,jnm mc&h,17400,21000,24000,45000,59500,2972
04-04-2021,sagar dutta mc&h,67520,93830,17600,176550,208000,7978
04-04-2021,id & bg hospital,45050,59800,20600,101100,77500,2671
04-04-2021,rg kar mch,40850,66500,15800,301050,340200,7207
04-04-2021,nrs mch,63250,95500,30800,215550,219200,5090
04-04-2021,ipgmer & sskmh,98900,111090,66600,429050,429500,15317
04-04-2021,"medical college, kolkata",166450,150000,20800,326050,427500,9262
04-04-2021,cnmch,52350,48300,23150,133500,101500,3672
04-04-2021,other govt dept/institutions,431051,390795,226188,1069271,1074202,59055
04-04-2021,stock in hand-in transit,545918,2423235,872451,2503937,2243708,147918
04-04-2021,,2958262,5005040,2447359,10030208,9833210,479789
03-04-2021,alipurduar,17800,26250,13400,100900,74200,5092
